,id,text,timestamp,user,location
118,627237576072499200,Severe weather leaves thousands without power: Strong storms have toppled power lines in Apache Junction leaving… http://phoenix.cityandpress.com/node/9967527 ,2015-07-31 22:01:06,PhoenixCP,Phoenix
119,620586899078406144,"@CoxHelp is there an outage in the Gilbert, AZ area?",2015-07-13 13:33:41,_smoon,Phoenix
120,618858108018782208,"Power is out at Tempe History Museum, Vihel and Pyle centers; activities canceled: A power outage forced the… http://phoenix.cityandpress.com/node/9852440 ",2015-07-08 19:04:05,PhoenixCP,Phoenix
121,618264201925038080,"Microburst slams Wittmann, 1,700+ without power: A microburst pounded Wittmann Monday evening, knocking down… http://phoenix.cityandpress.com/node/9843725 ",2015-07-07 03:44:07,PhoenixCP,Phoenix
122,616086092471668736,More than 2000 without power in southern AZ:  More than 2000 Tucson Electric Power customers are without across… http://phoenix.cityandpress.com/node/9817796 ,2015-07-01 03:29:05,PhoenixCP,Phoenix
123,615733641155493888,Surviving a summer power outage:  Surviving a power outage in the summertime in the Valley can be a challenge. http://phoenix.cityandpress.com/node/9811977 ,2015-06-30 04:08:34,PhoenixCP,Phoenix
124,615640026953596928,"SRP: 4,000 left without power in Tempe during outage: An SRP power outage after a transformer fire near University… http://phoenix.cityandpress.com/node/9810275 ",2015-06-29 21:56:35,PhoenixCP,Phoenix
125,615610837311422464,"Thousands without power in East Valley: More than 3,000 homes in East Valley were without power Monday and the… http://phoenix.cityandpress.com/node/9809667 ",2015-06-29 20:00:35,PhoenixCP,Phoenix
126,615606814634184704,Transformer fire causes power outages in Tempe: A transformer fire has left thousands without power and shut down… http://phoenix.cityandpress.com/node/9809593 ,2015-06-29 19:44:36,PhoenixCP,Phoenix
127,615023887739432961,"#Moon #Clouds #PowerOutage #Saturday #Night #June #27 #2015 @ Phoenix, Arizona https://instagram.com/p/4deWRIGqVF/ ",2015-06-28 05:08:16,evilrose69,Phoenix
128,614468178911981568,Power outage disrupts Maricopa County Superior Courts: A power outage forced the partial closure of the Superior… http://phoenix.cityandpress.com/node/9798099 ,2015-06-26 16:20:04,PhoenixCP,Phoenix
129,614459399835271168,"Per @courtpio: Due to power outage, the hearing set in Diane Douglas v Board of Education will be in Old Courthouse, Courtroom 201 #abc15",2015-06-26 15:45:11,KatieJConner,Phoenix
130,614453174229843968,BREAKING: APS on scene now to fix massive power outage at downtown Phoenix courthouse. No timeline as to when it will be fixed #abc15,2015-06-26 15:20:27,KatieJConner,Phoenix
131,614452161418674176,Massive outage in downtown Phoenix at courthouse. Only south tower open #abc15pic.twitter.com/oD9Fs5HFvW,2015-06-26 15:16:25,KatieJConner,Phoenix
132,614448470976413698,BREAKING: No one is allowed inside courthouse after massive power outage at 3 towers in downtown Phoenix #abc15pic.twitter.com/IBXUtjd8U2,2015-06-26 15:01:46,KatieJConner,Phoenix
133,614447964681973761,"BREAKING Massive power outage in downtown Phoenix at courthouse. 3 towers central, west and east tower closed. No one allowed inside #abc15",2015-06-26 14:59:45,KatieJConner,Phoenix
134,614156586257248257,"Office internet died yesterday, so moved to work from home. This morning, power out. Fantastic! #IndieDev #GameDev #worstluckever #badtiming",2015-06-25 19:41:55,AbyBagulayMoore,Phoenix
